Interior vertex normals: 
0.66786 0.382353 0.638568
0.754007 0.350952 0.555253
0.708816 0.403286 0.57874
-0.838072 -0.544333 0.0365689
-0.776537 -0.613931 0.1417
-0.823593 -0.550981 0.134594
0.834289 -0.0268674 0.550673
0.72269 -0.00971909 0.691104
0.815087 -0.112072 0.568395
0.834289 -0.0268674 0.550673
0.814082 -0.0318287 0.579877
0.746594 -0.0389374 0.664139
0.609754 -0.308259 0.730189
0.791777 -0.0723723 0.606508
0.806957 -0.436573 0.397774
0.508486 0.131932 0.850903
0.399182 0.287648 0.870582
0.598201 0.322571 0.733556
0.799415 0.487924 -0.350524
0.806184 0.497455 -0.320323
0.844841 0.407959 -0.34614
0.474796 -0.578975 -0.662839
0.540878 -0.724041 -0.428037
0.432015 -0.684109 -0.587671
0.99433 0.100963 0.0333931
0.939663 0.312717 -0.138715
0.903482 0.394369 0.167907
0.361397 -0.0756665 0.929337
0.467231 -0.0695567 0.881395
0.0811024 0.205465 0.975298
0.55335 -0.351983 0.754925
0.647078 -0.364778 0.669497
0.545826 -0.163695 0.821753
0.97778 0.137156 0.158542
0.874399 0.395565 0.28099
0.924923 0.288513 0.247544
0.239641 -0.148181 0.959487
0.462742 -0.215637 0.859867
0.398882 -0.230322 0.887606
0.328373 -0.639235 -0.695378
0.70875 -0.616542 -0.342854
0.585583 -0.638381 -0.499562
0.0441847 -0.711458 -0.701338
-0.175247 -0.503024 -0.846319
-0.0251421 -0.607388 -0.794008
0.609754 -0.308259 0.730189
0.508486 0.131932 0.850903
0.791777 -0.0723723 0.606508
0.508486 0.131932 0.850903
0.616581 0.152021 0.772475
0.399182 0.287648 0.870582
0.41651 -0.875338 -0.245566
0.832012 -0.518981 -0.195998
0.702142 -0.66142 -0.263667
0.911847 0.297526 -0.282868
0.913519 0.245236 -0.324564
0.856505 0.314916 -0.408934
0.725865 -0.654108 0.212748
0.251426 -0.958821 0.132091
0.531118 -0.83365 0.151464
0.38313 0.27124 0.882973
0.411902 0.0904983 0.906723
0.260973 0.213183 0.941513
0.510487 -0.337647 0.790821
0.467231 -0.0695567 0.881395
0.361397 -0.0756665 0.929337
0.685169 -0.416886 -0.597286
0.760206 -0.250009 -0.599651
0.784729 -0.448013 -0.428352
-0.172521 0.181535 -0.968133
-0.0967559 0.245694 -0.964506
-0.187998 0.238083 -0.952876
0.834289 -0.0268674 0.550673
0.875561 -0.0130575 0.482931
0.814082 -0.0318287 0.579877
0.625567 -0.373834 0.684773
0.647078 -0.364778 0.669497
0.55335 -0.351983 0.754925
0.72269 -0.00971909 0.691104
0.834289 -0.0268674 0.550673
0.746594 -0.0389374 0.664139
0.512801 -0.244545 0.822942
0.39305 -0.101852 0.913859
0.442123 -0.220262 0.869489
0.350558 0.519602 0.779181
0.459044 0.710237 0.533707
0.232545 0.714995 0.659322
0.366785 0.467366 0.804387
0.4144 0.516679 0.74921
0.293736 0.461055 0.837345
0.512801 -0.244545 0.822942
0.491486 -0.198274 0.848015
0.39305 -0.101852 0.913859
0.646101 -0.0482028 0.761728
0.532357 0.0555491 0.844696
0.641648 0.0849594 0.762279
0.208071 -0.455325 0.865671
0.355118 -0.027014 0.934431
0.438502 -0.542333 0.716653
-0.0362785 0.295999 0.954499
0.301877 -0.127625 0.944766
0.518505 -0.615837 0.593209
0.344199 0.927984 0.142731
0.177566 0.962741 0.203963
0.315876 0.883501 0.345903
0.477457 -0.495189 0.725825
0.452553 -0.467081 0.759626
0.438502 -0.542333 0.716653
0.477583 -0.1642 0.863106
0.398882 -0.230322 0.887606
0.462742 -0.215637 0.859867
0.98605 0.128713 0.105543
0.95182 0.0735492 0.297707
0.900819 0.357696 0.24613
0.537066 -0.82984 -0.151416
0.655457 -0.752406 -0.0652747
0.558627 -0.829065 0.0242141
0.420568 -0.0987901 0.901867
0.397043 -0.149955 0.905467
0.294618 0.0218444 0.955365
0.773568 -0.021214 0.633358
0.774334 -0.0201003 0.632458
0.621264 -0.0505013 0.781972
0.349536 -0.446742 -0.823557
0.858317 -0.158392 -0.488061
0.902542 -0.382944 -0.196905
0.443359 -0.600922 0.665076
0.601545 -0.428027 0.67449
0.447995 -0.340338 0.826723
-0.912345 0.0263563 0.408572
-0.957981 0.11329 0.263511
-0.952907 -0.167182 0.253018
-0.290832 0.760888 -0.580057
-0.785046 0.312156 -0.535033
-0.288148 0.512659 -0.808796
0.415018 -0.199466 0.887679
0.346813 -0.0836764 0.934194
0.477583 -0.1642 0.863106
0.942847 0.0396815 0.330854
0.875561 -0.0130575 0.482931
0.93339 -0.00531614 0.358823
0.818933 0.233912 0.524055
0.877089 0.240718 0.415656
0.82793 0.330285 0.453259
0.430541 -0.341012 0.83567
0.423352 0.458918 0.781132
0.171359 0.743284 0.646657
-0.248697 0.357799 0.900072
-0.213083 0.365646 0.906034
-0.0362785 0.295999 0.954499
0.256533 0.758745 0.598745
0.175972 0.805036 0.566525
0.376951 0.607079 0.699545
0.420568 -0.0987901 0.901867
0.239664 -0.0913522 0.966548
0.39305 -0.101852 0.913859
0.775589 0.212983 0.594222
0.585725 0.108793 0.803175
0.774334 -0.0201003 0.632458
0.699709 0.0324731 0.713689
0.811874 0.117424 0.571903
0.78996 -0.18654 0.584094
0.397043 -0.149955 0.905467
0.323618 -0.12105 0.938413
0.294618 0.0218444 0.955365
0.873253 0.137401 0.467493
0.877089 0.240718 0.415656
0.818933 0.233912 0.524055
0.280014 0.580804 0.764368
0.848824 0.257697 0.461616
0.800862 0.105916 0.589408
0.527816 0.268131 0.805926
0.625164 0.0698859 0.777358
0.496808 0.305843 0.812183
0.151832 -0.860689 0.485964
0.160863 -0.304696 0.938767
0.379186 -0.834963 0.398817
0.805639 -0.237496 0.542716
0.815087 -0.112072 0.568395
0.726762 -0.188612 0.660487
0.93339 -0.00531614 0.358823
0.863617 0.220783 0.453233
0.960033 0.146619 0.238411
0.656624 -0.636756 0.404212
0.568831 -0.578128 0.584978
0.609754 -0.308259 0.730189
0.368657 0.200464 0.907693
0.616581 0.152021 0.772475
0.508486 0.131932 0.850903
0.368657 0.200464 0.907693
0.207737 0.648063 0.732707
0.616581 0.152021 0.772475
-0.124177 -0.025022 -0.991944
-0.054021 0.00137749 -0.998539
-0.0493003 0.0487715 -0.997593
0.856505 0.314916 -0.408934
0.844841 0.407959 -0.34614
0.911847 0.297526 -0.282868
0.311233 -0.0215694 0.950089
0.320584 -0.0278827 0.946809
0.310851 0.132496 0.941178
0.763161 -0.262207 0.590621
0.648535 -0.0415948 0.760047
0.766991 -0.212914 0.605304
0.579637 0.490001 0.651091
0.366785 0.467366 0.804387
0.529253 0.397073 0.749816
0.576089 -0.0363883 0.816576
0.713091 -0.0554664 0.698873
0.626508 -0.138597 0.766993
0.638544 -0.180408 0.74814
0.643904 -0.262042 0.718834
0.691467 -0.250696 0.677514
0.543821 0.187514 0.817984
0.526638 0.418121 0.740154
0.44253 0.257768 0.858908
0.72396 -0.388901 0.56977
0.632517 -0.070929 0.771292
0.685094 -0.400259 0.608637
0.0189657 -0.999482 -0.0260107
0.0180178 -0.999716 -0.015601
0.0273795 -0.999354 -0.023286
0.961862 0.186556 -0.200044
0.913519 0.245236 -0.324564
0.911847 0.297526 -0.282868
0.474673 -0.647009 -0.596711
-0.207177 -0.315632 -0.925988
0.349536 -0.446742 -0.823557
0.397043 -0.149955 0.905467
0.443823 -0.194407 0.874773
0.323618 -0.12105 0.938413
0.409796 0.129147 0.902989
0.38313 0.27124 0.882973
0.260973 0.213183 0.941513
0.569024 -0.439273 0.695163
0.55335 -0.351983 0.754925
0.593407 -0.228967 0.771649
0.405888 0.0911813 0.909363
0.355118 -0.027014 0.934431
0.189454 0.0292349 0.981454
0.95182 0.0735492 0.297707
0.922035 0.257011 0.289477
0.973572 0.0586264 0.220727
-0.132734 0.615861 -0.776593
-0.290832 0.760888 -0.580057
-0.288148 0.512659 -0.808796
0.838563 0.0481375 0.542675
0.773568 -0.021214 0.633358
0.741623 -0.0326073 0.670024
0.82793 0.330285 0.453259
0.810621 0.41632 0.411791
0.754007 0.350952 0.555253
0.545688 0.186074 0.817069
0.411902 0.0904983 0.906723
0.38313 0.27124 0.882973
0.603249 -0.593586 -0.532678
0.784729 -0.448013 -0.428352
0.670526 -0.707215 -0.224146
0.656624 -0.636756 0.404212
0.69138 -0.717135 0.0878115
0.532542 -0.840828 0.0969904
0.472432 -0.791568 -0.387593
0.537066 -0.82984 -0.151416
0.384624 -0.889982 -0.244941
0.320584 -0.0278827 0.946809
0.284114 -0.0253453 0.958455
0.310851 0.132496 0.941178
0.601324 -0.510113 0.614975
0.423352 0.458918 0.781132
0.502702 -0.572255 0.647932
0.552381 -0.267219 0.789601
0.562282 -0.208313 0.800278
0.646101 -0.0482028 0.761728
0.569024 -0.439273 0.695163
0.601545 -0.428027 0.67449
0.52227 -0.535964 0.663307
0.218373 -0.0626129 0.973855
0.405888 0.0911813 0.909363
0.189454 0.0292349 0.981454
0.618591 -0.0227973 0.785382
0.5455 0.140749 0.826208
0.513413 0.0908145 0.853323
0.774334 -0.0201003 0.632458
0.585725 0.108793 0.803175
0.621264 -0.0505013 0.781972
0.838563 0.0481375 0.542675
0.818933 0.233912 0.524055
0.775589 0.212983 0.594222
0.930209 0.365507 0.0334162
0.869157 0.492373 -0.0462157
0.873351 0.48477 0.0475037
0.508486 0.131932 0.850903
0.609754 -0.308259 0.730189
0.368657 0.200464 0.907693
0.597596 0.113156 0.793772
0.643688 -0.0613812 0.762822
0.616581 0.152021 0.772475
0.207737 0.648063 0.732707
0.597596 0.113156 0.793772
0.616581 0.152021 0.772475
0.159618 0.319581 0.934018
0.0811024 0.205465 0.975298
0.467231 -0.0695567 0.881395
0.807907 -0.0433724 -0.587712
0.889438 -0.0933045 -0.44743
0.912606 -0.0342033 -0.407406
0.838563 0.0481375 0.542675
0.898805 0.0766121 0.431601
0.873253 0.137401 0.467493
0.491486 -0.198274 0.848015
0.397043 -0.149955 0.905467
0.420568 -0.0987901 0.901867
0.545925 -0.137543 0.826467
0.545826 -0.163695 0.821753
0.576089 -0.0363883 0.816576
0.55335 -0.351983 0.754925
0.545826 -0.163695 0.821753
0.545925 -0.137543 0.826467
0.459834 0.461294 0.758789
0.412357 0.437927 0.798863
0.309438 0.501952 0.807646
0.775589 0.212983 0.594222
0.818933 0.233912 0.524055
0.754007 0.350952 0.555253
0.638722 -0.390393 0.663044
0.510487 -0.337647 0.790821
0.548602 -0.56646 0.614946
0.538475 -0.246413 0.805808
0.368657 0.200464 0.907693
0.609754 -0.308259 0.730189
0.213627 -0.659854 0.720386
0.412175 -0.71877 0.559895
0.405043 -0.511229 0.758014
0.811839 -0.089982 -0.576906
0.819503 0.138469 -0.556094
0.919814 -0.158009 -0.359132
-0.505165 0.793108 -0.340277
-0.468435 0.836058 -0.285616
-0.685292 0.450621 -0.572115
0.643688 -0.0613812 0.762822
0.151927 0.414433 0.897309
0.331936 0.263974 0.905614
0.491486 -0.198274 0.848015
0.443823 -0.194407 0.874773
0.397043 -0.149955 0.905467
0.432015 -0.684109 -0.587671
0.540878 -0.724041 -0.428037
0.472432 -0.791568 -0.387593
0.532542 -0.840828 0.0969904
0.568831 -0.578128 0.584978
0.656624 -0.636756 0.404212
0.889438 -0.0933045 -0.44743
0.905272 -0.0558238 -0.421149
0.953351 -0.0144094 -0.301521
0.538475 -0.246413 0.805808
0.609754 -0.308259 0.730189
0.568831 -0.578128 0.584978
0.905272 -0.0558238 -0.421149
0.946844 0.0736887 -0.313139
0.953351 -0.0144094 -0.301521
-0.069965 0.0317772 -0.997043
-0.0701375 -0.0234077 -0.997263
0.138322 0.0694631 -0.987948
0.456836 -0.113723 0.882252
0.52227 -0.535964 0.663307
0.477457 -0.495189 0.725825
0.52227 -0.535964 0.663307
0.443359 -0.600922 0.665076
0.477457 -0.495189 0.725825
-0.0282267 0.0982666 0.99476
0.0281146 0.188731 0.981626
-0.101723 0.0172352 0.994663
0.438502 -0.542333 0.716653
0.452553 -0.467081 0.759626
0.438091 -0.547204 0.713193
0.333278 0.23143 0.913984
0.207737 0.648063 0.732707
0.368657 0.200464 0.907693
0.147855 0.744692 0.650824
0.597596 0.113156 0.793772
0.207737 0.648063 0.732707
0.333278 0.23143 0.913984
0.147855 0.744692 0.650824
0.207737 0.648063 0.732707
0.32967 -0.417392 0.846819
0.452553 -0.467081 0.759626
0.462742 -0.215637 0.859867
0.262436 0.0098528 0.964899
0.274416 0.195472 0.941534
0.310851 0.132496 0.941178
0.284114 -0.0253453 0.958455
0.262436 0.0098528 0.964899
0.310851 0.132496 0.941178
0.460022 -0.0447786 0.886778
0.498187 0.184702 0.847169
0.297359 0.177903 0.938045
0.463469 0.565674 0.682063
0.267327 0.701582 0.660545
0.477817 0.516248 0.710759
0.480968 -0.157653 0.862447
0.513413 0.0908145 0.853323
0.409796 0.129147 0.902989
0.569024 -0.439273 0.695163
0.593407 -0.228967 0.771649
0.601545 -0.428027 0.67449
0.52227 -0.535964 0.663307
0.601545 -0.428027 0.67449
0.443359 -0.600922 0.665076
0.643904 -0.262042 0.718834
0.592752 -0.177603 0.785559
0.691467 -0.250696 0.677514
0.543821 0.187514 0.817984
0.459834 0.461294 0.758789
0.526638 0.418121 0.740154
0.819503 0.138469 -0.556094
0.932644 0.111279 -0.343209
0.919814 -0.158009 -0.359132
0.592752 -0.177603 0.785559
0.618591 -0.0227973 0.785382
0.513413 0.0908145 0.853323
0.580767 -0.145536 0.800955
0.528287 0.0102629 0.849004
0.552908 0.00220182 0.83324
0.693764 0.0239657 0.719804
0.861255 -0.0192036 0.507809
0.865813 -0.113111 0.487415
0.621264 -0.0505013 0.781972
0.585725 0.108793 0.803175
0.543821 0.187514 0.817984
0.0278213 -0.728052 -0.684957
-0.0338279 -0.79933 -0.599939
0.186737 -0.875379 -0.445915
0.568831 -0.578128 0.584978
0.509942 -0.403568 0.759666
0.538475 -0.246413 0.805808
0.538475 -0.246413 0.805808
0.333278 0.23143 0.913984
0.368657 0.200464 0.907693
0.865813 -0.113111 0.487415
0.861255 -0.0192036 0.507809
0.834289 -0.0268674 0.550673
0.961108 0.272009 0.0477733
0.347166 -0.398888 -0.848743
0.811208 0.286954 -0.509509
0.595207 0.0901057 0.798505
0.766991 -0.212914 0.605304
0.648535 -0.0415948 0.760047
0.311233 -0.0215694 0.950089
0.162862 -0.226644 0.960265
0.222893 -0.568104 0.792197
0.579637 0.490001 0.651091
0.4144 0.516679 0.74921
0.366785 0.467366 0.804387
0.994191 0.0390764 -0.100288
0.929821 0.350349 -0.112646
0.933029 0.0718036 -0.352564
0.638544 -0.180408 0.74814
0.691467 -0.250696 0.677514
0.529599 -0.0947276 0.842942
0.186737 -0.875379 -0.445915
0.421145 -0.882433 -0.209642
0.690007 -0.644318 0.329764
0.323878 -0.320444 0.890179
0.2702 -0.0348689 0.962173
0.0559837 -0.115222 0.991761
0.66786 0.382353 0.638568
0.708816 0.403286 0.57874
0.529253 0.397073 0.749816
0.286764 0.281293 0.915773
0.200587 0.467619 0.86087
0.182123 0.339089 0.922957
0.806957 -0.436573 0.397774
0.69138 -0.717135 0.0878115
0.656624 -0.636756 0.404212
0.637984 0.151138 0.755072
0.597596 0.113156 0.793772
0.147855 0.744692 0.650824
0.637984 0.151138 0.755072
0.643688 -0.0613812 0.762822
0.597596 0.113156 0.793772
0.637984 0.151138 0.755072
0.766991 -0.212914 0.605304
0.643688 -0.0613812 0.762822
0.992733 -0.0813285 0.088691
0.97778 0.137156 0.158542
0.996163 0.0234246 0.0843229
-0.219753 0.0653515 0.973364
-0.509558 -0.0963564 0.855024
-0.696847 0.0864261 0.711994
0.536285 0.339297 0.772837
0.328116 0.626349 0.707126
0.298925 0.414768 0.859425
0.385186 0.393011 0.834969
-0.237788 0.806956 0.540629
0.706775 -0.0646353 0.704479
0.174594 0.321581 0.930646
0.271728 0.519636 0.810026
0.00828196 0.60086 0.799311
0.552908 0.00220182 0.83324
0.638544 -0.180408 0.74814
0.529599 -0.0947276 0.842942
0.552908 0.00220182 0.83324
0.529599 -0.0947276 0.842942
0.551185 -0.00468012 0.83437
0.588358 0.318834 0.743088
0.256533 0.758745 0.598745
0.376951 0.607079 0.699545
0.691467 -0.250696 0.677514
0.592752 -0.177603 0.785559
0.535113 -0.217839 0.816211
0.56178 0.0722905 0.824122
0.76254 0.109919 0.637534
0.536285 0.339297 0.772837
0.739987 -0.345105 0.57734
0.726762 -0.188612 0.660487
0.647078 -0.364778 0.669497
0.562547 -0.716145 0.413131
0.509942 -0.403568 0.759666
0.568831 -0.578128 0.584978
-0.351705 -0.909864 -0.220117
-0.22016 -0.955138 -0.198092
-0.678672 -0.717282 -0.15783
0.125234 0.0198896 -0.991928
-0.015559 0.110815 -0.993719
-0.214896 0.731802 -0.64675
0.769815 -0.405475 0.492926
0.78335 -0.271432 0.559185
0.638722 -0.390393 0.663044
0.201079 -0.414253 0.887672
0.657603 -0.419178 0.625977
0.692686 -0.561841 0.452238
0.625164 0.0698859 0.777358
0.749097 -0.218363 0.625437
0.698128 -0.0838687 0.711044
0.496808 0.305843 0.812183
0.625164 0.0698859 0.777358
0.698128 -0.0838687 0.711044
0.32706 0.801669 0.500359
0.280014 0.580804 0.764368
-0.107891 0.79997 0.59026
-0.710388 0.619484 0.334048
-0.761841 0.575053 0.298181
-0.919312 0.321402 0.227083
0.541438 0.112193 0.833222
0.643717 0.045218 0.763926
0.543821 0.187514 0.817984
0.657603 -0.419178 0.625977
0.739987 -0.345105 0.57734
0.625567 -0.373834 0.684773
0.527816 0.268131 0.805926
0.686424 0.290835 0.666511
0.699709 0.0324731 0.713689
0.477817 0.516248 0.710759
0.816072 -0.0573185 0.575101
0.463469 0.565674 0.682063
-0.169371 0.0552633 -0.984002
0.125234 0.0198896 -0.991928
-0.214896 0.731802 -0.64675
0.39305 -0.101852 0.913859
0.491486 -0.198274 0.848015
0.420568 -0.0987901 0.901867
0.78335 -0.271432 0.559185
0.700052 -0.169534 0.693676
0.638722 -0.390393 0.663044
0.579942 0.453106 0.677024
0.686424 0.290835 0.666511
0.527816 0.268131 0.805926
0.513413 0.0908145 0.853323
0.38313 0.27124 0.882973
0.409796 0.129147 0.902989
0.405888 0.0911813 0.909363
0.456836 -0.113723 0.882252
0.355118 -0.027014 0.934431
0.783612 0.552699 0.283683
-0.0404364 0.92208 -0.384882
0.812774 0.299295 0.49982
0.552908 0.00220182 0.83324
0.543936 0.0316217 0.83853
0.638544 -0.180408 0.74814
0.104371 0.750779 0.652256
-0.0585271 0.903441 0.4247
-0.16127 0.724846 0.669768
0.739987 -0.345105 0.57734
0.647078 -0.364778 0.669497
0.625567 -0.373834 0.684773
0.171359 0.743284 0.646657
0.147855 0.744692 0.650824
0.333278 0.23143 0.913984
0.637984 0.151138 0.755072
0.657669 0.131906 0.741669
0.766991 -0.212914 0.605304
-0.66751 -0.727116 0.160413
-0.678946 -0.732676 -0.0471029
-0.985345 -0.168443 -0.0268691
0.86339 0.487722 -0.129168
0.945431 0.273839 -0.17656
0.94034 0.337582 0.0424176
0.643904 -0.262042 0.718834
0.618591 -0.0227973 0.785382
0.592752 -0.177603 0.785559
0.699709 0.0324731 0.713689
0.78996 -0.18654 0.584094
0.749097 -0.218363 0.625437
0.576089 -0.0363883 0.816576
0.72269 -0.00971909 0.691104
0.746594 -0.0389374 0.664139
0.741623 -0.0326073 0.670024
0.773568 -0.021214 0.633358
0.621264 -0.0505013 0.781972
0.699709 0.0324731 0.713689
0.686424 0.290835 0.666511
0.812774 0.299295 0.49982
0.268501 0.197717 0.94277
0.275826 0.240227 0.930705
0.286764 0.281293 0.915773
0.509942 -0.403568 0.759666
0.430541 -0.341012 0.83567
0.333278 0.23143 0.913984
0.538475 -0.246413 0.805808
0.509942 -0.403568 0.759666
0.333278 0.23143 0.913984
0.430541 -0.341012 0.83567
0.171359 0.743284 0.646657
0.333278 0.23143 0.913984
-0.0355654 -0.0558075 -0.997808
-0.0383783 -0.0854165 -0.995606
-0.0132912 -0.0372459 -0.999218
0.160863 -0.304696 0.938767
-0.248697 0.357799 0.900072
-0.0362785 0.295999 0.954499
0.57598 0.425758 0.697838
0.518986 0.460121 0.720376
0.459834 0.461294 0.758789
0.518986 0.460121 0.720376
0.412357 0.437927 0.798863
0.459834 0.461294 0.758789
0.42864 -0.132573 0.893696
0.632517 -0.070929 0.771292
0.405888 0.0911813 0.909363
0.706775 -0.0646353 0.704479
-0.237788 0.806956 0.540629
0.0412659 0.709865 0.703127
0.346813 -0.0836764 0.934194
0.447995 -0.340338 0.826723
0.442011 -0.100529 0.891359
0.266149 0.444228 0.855468
0.196028 0.0903295 0.976429
0.287853 0.21582 0.933039
0.528287 0.0102629 0.849004
0.543936 0.0316217 0.83853
0.552908 0.00220182 0.83324
-0.0732017 0.572284 0.816782
-0.0282267 0.0982666 0.99476
-0.0038036 0.827458 0.561515
-0.82067 0.420684 0.386686
-0.969004 0.128865 0.210773
-0.921716 0.256503 0.290938
0.336064 0.577959 0.743656
0.637984 0.151138 0.755072
0.147855 0.744692 0.650824
0.336064 0.577959 0.743656
0.657669 0.131906 0.741669
0.637984 0.151138 0.755072
0.309438 0.501952 0.807646
0.412357 0.437927 0.798863
0.366785 0.467366 0.804387
0.93498 -0.342852 -0.090909
0.957135 -0.266051 -0.114499
0.847139 -0.503491 -0.169859
0.72396 -0.388901 0.56977
0.529696 -0.11857 0.839859
0.632517 -0.070929 0.771292
0.946844 0.0736887 -0.313139
0.913519 0.245236 -0.324564
0.961862 0.186556 -0.200044
-0.871774 -0.420483 0.251402
-0.90407 -0.393732 0.166228
-0.947377 -0.270201 0.171664
-0.986207 0.122003 0.111854
-0.932541 0.312558 0.180763
-0.97276 0.223023 -0.063231
-0.986207 0.122003 0.111854
-0.97276 0.223023 -0.063231
-0.999446 -0.00372093 -0.0330629
0.947729 -0.305329 -0.0926532
0.961112 -0.228777 -0.154674
0.997034 -0.0745046 -0.0192715
0.947729 -0.305329 -0.0926532
0.997034 -0.0745046 -0.0192715
0.954699 -0.285209 -0.0848807
0.994846 0.0919309 -0.0427877
0.892085 0.440881 0.0990395
0.951975 0.285882 0.109609
0.690007 -0.644318 0.329764
0.438806 -0.897093 0.0517122
0.186737 -0.875379 -0.445915
-0.907215 -0.418341 -0.0441825
-0.917841 -0.394052 -0.0478651
-0.99641 -0.00956333 -0.0841173
-0.949198 0.26839 -0.164284
-0.873236 0.407798 -0.26676
-0.93229 0.296678 -0.206923
-0.525558 0.102973 0.844503
-0.769055 0.222622 0.599161
-0.632849 -0.314102 0.707702
-0.680858 -0.677417 0.278458
-0.66751 -0.727116 0.160413
-0.974988 0.0216307 0.221203
-0.632849 -0.314102 0.707702
-0.28305 -0.719377 0.634334
-0.180596 -0.0630106 0.981537
-0.999446 -0.00372093 -0.0330629
-0.97276 0.223023 -0.063231
-0.964627 0.178558 -0.193937
0.0243235 -0.999634 0.0118789
0.0179481 -0.997911 0.0620605
0.0374174 -0.999039 0.0228089
-0.87352 0.333313 0.354775
-0.87376 0.0872821 0.478462
-0.974988 0.0216307 0.221203
-0.979775 -0.131405 0.150909
-0.962764 0.0431804 0.266871
-0.980046 0.163247 0.113402
-0.980046 0.163247 0.113402
-0.927112 0.329998 0.177663
-0.929841 0.367856 -0.00877675
-0.214896 0.731802 -0.64675
-0.331166 0.908345 -0.255418
-0.567355 0.772966 -0.283958
-0.533755 0.572552 -0.622326
-0.214896 0.731802 -0.64675
-0.567355 0.772966 -0.283958
0.384624 -0.889982 -0.244941
0.333965 -0.781752 -0.526622
0.472432 -0.791568 -0.387593
-0.929841 0.367856 -0.00877675
-0.927112 0.329998 0.177663
-0.88953 0.42066 0.178272
0.993283 0.100756 0.056893
0.892085 0.440881 0.0990395
0.994846 0.0919309 -0.0427877
